date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:26:57	358078/358078	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-576be%22	https://templates.hibootstrap.com/pizi/default/assets/img/inner-banner/coming-soon-page.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/inner-banner/coming-soon-page.jpg	(from https://templates.hibootstrap.com/pizi/default/assets/css/style.css)
16:26:57	1058/1058	---M--	200	added ('OK')	image/png	etag:%226638b8aa-422%22	https://templates.hibootstrap.com/pizi/default/assets/img/night.png	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/night.png	(from https://templates.hibootstrap.com/pizi/default/assets/css/theme-dark.css)
16:26:58	760/760	---M--	200	added ('OK')	image/png	etag:%226638b8aa-3c9%22	https://templates.hibootstrap.com/pizi/default/assets/img/sunny.png	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/sunny.png	(from https://templates.hibootstrap.com/pizi/default/assets/css/theme-dark.css)
16:26:58	67720/67720	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-11326%22	https://templates.hibootstrap.com/pizi/default/assets/img/about/2.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/about/2.jpg	(from https://templates.hibootstrap.com/pizi/default/index-2.html)
16:26:58	211075/211075	---M--	200	added ('OK')	image/png	etag:%226638b8aa-33883%22	https://templates.hibootstrap.com/pizi/default/assets/img/about/bg-img.png	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/about/bg-img.png	(from https://templates.hibootstrap.com/pizi/default/index-2.html)
16:26:58	48004/48004	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-bb8c%22	https://templates.hibootstrap.com/pizi/default/assets/img/offer/2.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/offer/2.jpg	(from https://templates.hibootstrap.com/pizi/default/index-2.html)
16:26:58	28573/28573	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-6fa5%22	https://templates.hibootstrap.com/pizi/default/assets/img/team/1.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/team/1.jpg	(from https://templates.hibootstrap.com/pizi/default/index-2.html)
16:26:59	7547/7547	---M--	200	added ('OK')	image/png	etag:%226638b8aa-27fb%22	https://templates.hibootstrap.com/pizi/default/assets/img/team/logo-bg.png	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/team/logo-bg.png	(from https://templates.hibootstrap.com/pizi/default/index-2.html)
16:26:59	7433/7433	---M--	200	added ('OK')	image/png	etag:%226638b8aa-2771%22	https://templates.hibootstrap.com/pizi/default/assets/img/team/logo-bg2.png	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/team/logo-bg2.png	(from https://templates.hibootstrap.com/pizi/default/index-2.html)
16:26:59	27749/27749	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-6c6d%22	https://templates.hibootstrap.com/pizi/default/assets/img/team/2.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/team/2.jpg	(from https://templates.hibootstrap.com/pizi/default/index-2.html)
16:26:59	31587/31587	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-7b6b%22	https://templates.hibootstrap.com/pizi/default/assets/img/team/3.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/team/3.jpg	(from https://templates.hibootstrap.com/pizi/default/index-2.html)
16:27:00	20945/20945	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-51d9%22	https://templates.hibootstrap.com/pizi/default/assets/img/team/4.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/team/4.jpg	(from https://templates.hibootstrap.com/pizi/default/index-2.html)
16:27:00	32744/32744	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-7ff0%22	https://templates.hibootstrap.com/pizi/default/assets/img/team/5.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/team/5.jpg	(from https://templates.hibootstrap.com/pizi/default/index-2.html)
16:27:00	3228/3228	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-ca4%22	https://templates.hibootstrap.com/pizi/default/assets/img/gallery/g-1.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/gallery/g-1.jpg	(from https://templates.hibootstrap.com/pizi/default/index-2.html)
16:27:00	2894/2894	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-b56%22	https://templates.hibootstrap.com/pizi/default/assets/img/gallery/g-2.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/gallery/g-2.jpg	(from https://templates.hibootstrap.com/pizi/default/index-2.html)
16:27:01	3651/3651	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-e4b%22	https://templates.hibootstrap.com/pizi/default/assets/img/gallery/g-3.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/gallery/g-3.jpg	(from https://templates.hibootstrap.com/pizi/default/index-2.html)
16:27:01	2762/2762	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-ad2%22	https://templates.hibootstrap.com/pizi/default/assets/img/gallery/g-4.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/gallery/g-4.jpg	(from https://templates.hibootstrap.com/pizi/default/index-2.html)
16:27:01	3771/3771	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-ec3%22	https://templates.hibootstrap.com/pizi/default/assets/img/gallery/g-5.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/gallery/g-5.jpg	(from https://templates.hibootstrap.com/pizi/default/index-2.html)
16:27:01	3496/3496	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-db0%22	https://templates.hibootstrap.com/pizi/default/assets/img/gallery/g-6.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/gallery/g-6.jpg	(from https://templates.hibootstrap.com/pizi/default/index-2.html)
16:27:02	4010/4010	---M--	200	added ('OK')	image/png	etag:%226638b8aa-1655%22	https://templates.hibootstrap.com/pizi/default/assets/img/about/logo-bg.png	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/about/logo-bg.png	(from https://templates.hibootstrap.com/pizi/default/index-3.html)
16:27:02	31925/31925	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-82da%22	https://templates.hibootstrap.com/pizi/default/assets/img/about/3.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/about/3.jpg	(from https://templates.hibootstrap.com/pizi/default/index-3.html)
16:27:02	32560/32560	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-7f38%22	https://templates.hibootstrap.com/pizi/default/assets/img/team/6.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/team/6.jpg	(from https://templates.hibootstrap.com/pizi/default/index-3.html)
16:27:02	20775/20775	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-512f%22	https://templates.hibootstrap.com/pizi/default/assets/img/team/7.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/team/7.jpg	(from https://templates.hibootstrap.com/pizi/default/index-3.html)
16:27:03	23551/23551	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-5c07%22	https://templates.hibootstrap.com/pizi/default/assets/img/about/t-1.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/about/t-1.jpg	(from https://templates.hibootstrap.com/pizi/default/about.html)
16:27:03	44746/44746	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-aed2%22	https://templates.hibootstrap.com/pizi/default/assets/img/about/t-2.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/about/t-2.jpg	(from https://templates.hibootstrap.com/pizi/default/about.html)
16:27:03	31665/31665	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-7bb9%22	https://templates.hibootstrap.com/pizi/default/assets/img/about/t-3.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/about/t-3.jpg	(from https://templates.hibootstrap.com/pizi/default/about.html)
16:27:04	68658/68658	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-1179e%22	https://templates.hibootstrap.com/pizi/default/assets/img/project/s-1.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/project/s-1.jpg	(from https://templates.hibootstrap.com/pizi/default/projects.html)
16:27:04	75195/75195	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-133e1%22	https://templates.hibootstrap.com/pizi/default/assets/img/project/s-2.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/project/s-2.jpg	(from https://templates.hibootstrap.com/pizi/default/projects.html)
16:27:04	102923/102923	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-1a243%22	https://templates.hibootstrap.com/pizi/default/assets/img/project/4.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/project/4.jpg	(from https://templates.hibootstrap.com/pizi/default/projects.html)
16:27:04	120598/120598	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-1ee2c%22	https://templates.hibootstrap.com/pizi/default/assets/img/project/5.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/project/5.jpg	(from https://templates.hibootstrap.com/pizi/default/projects.html)
16:27:04	69910/69910	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-11d51%22	https://templates.hibootstrap.com/pizi/default/assets/img/project/6.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/project/6.jpg	(from https://templates.hibootstrap.com/pizi/default/projects.html)
16:27:05	95266/95266	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-18492%22	https://templates.hibootstrap.com/pizi/default/assets/img/project/7.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/project/7.jpg	(from https://templates.hibootstrap.com/pizi/default/projects.html)
16:27:05	77924/77924	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-140e5%22	https://templates.hibootstrap.com/pizi/default/assets/img/project/8.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/project/8.jpg	(from https://templates.hibootstrap.com/pizi/default/projects.html)
16:27:05	77755/77755	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-12fc3%22	https://templates.hibootstrap.com/pizi/default/assets/img/gallery/1.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/gallery/1.jpg	(from https://templates.hibootstrap.com/pizi/default/gallery.html)
16:27:06	89390/89390	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-15d36%22	https://templates.hibootstrap.com/pizi/default/assets/img/gallery/2.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/gallery/2.jpg	(from https://templates.hibootstrap.com/pizi/default/gallery.html)
16:27:06	62818/62818	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-f56a%22	https://templates.hibootstrap.com/pizi/default/assets/img/gallery/3.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/gallery/3.jpg	(from https://templates.hibootstrap.com/pizi/default/gallery.html)
16:27:06	60945/60945	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-ee19%22	https://templates.hibootstrap.com/pizi/default/assets/img/gallery/4.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/gallery/4.jpg	(from https://templates.hibootstrap.com/pizi/default/gallery.html)
16:27:06	112983/112983	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-1ceaa%22	https://templates.hibootstrap.com/pizi/default/assets/img/gallery/5.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/gallery/5.jpg	(from https://templates.hibootstrap.com/pizi/default/gallery.html)
16:27:06	51357/51357	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-c8a5%22	https://templates.hibootstrap.com/pizi/default/assets/img/gallery/6.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/gallery/6.jpg	(from https://templates.hibootstrap.com/pizi/default/gallery.html)
16:27:07	76813/76813	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-12c15%22	https://templates.hibootstrap.com/pizi/default/assets/img/gallery/7.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/gallery/7.jpg	(from https://templates.hibootstrap.com/pizi/default/gallery.html)
16:27:07	68552/68552	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-10bd0%22	https://templates.hibootstrap.com/pizi/default/assets/img/gallery/8.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/gallery/8.jpg	(from https://templates.hibootstrap.com/pizi/default/gallery.html)
16:27:08	53631/53631	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-d187%22	https://templates.hibootstrap.com/pizi/default/assets/img/gallery/9.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/gallery/9.jpg	(from https://templates.hibootstrap.com/pizi/default/gallery.html)
16:27:08	21811/21811	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-553b%22	https://templates.hibootstrap.com/pizi/default/assets/img/team/8.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/team/8.jpg	(from https://templates.hibootstrap.com/pizi/default/team.html)
16:27:08	26779/26779	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-68a3%22	https://templates.hibootstrap.com/pizi/default/assets/img/team/9.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/team/9.jpg	(from https://templates.hibootstrap.com/pizi/default/team.html)
16:27:09	17584/17584	---M--	200	added ('OK')	image/png	etag:%226638b8aa-537b%22	https://templates.hibootstrap.com/pizi/default/assets/img/testimonial/t-3.png	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/testimonial/t-3.png	(from https://templates.hibootstrap.com/pizi/default/testimonials.html)
16:27:09	18798/18798	---M--	200	added ('OK')	image/png	etag:%226638b8aa-50c9%22	https://templates.hibootstrap.com/pizi/default/assets/img/testimonial/t-4.png	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/testimonial/t-4.png	(from https://templates.hibootstrap.com/pizi/default/testimonials.html)
16:27:10	80558/80558	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-13ab6%22	https://templates.hibootstrap.com/pizi/default/assets/img/contact-img.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/contact-img.jpg	(from https://templates.hibootstrap.com/pizi/default/faq.html)
16:27:10	251029/251029	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-3f830%22	https://templates.hibootstrap.com/pizi/default/assets/img/service-details/1.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/service-details/1.jpg	(from https://templates.hibootstrap.com/pizi/default/service-details.html)
16:27:10	60083/60083	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-f56e%22	https://templates.hibootstrap.com/pizi/default/assets/img/service-details/3.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/service-details/3.jpg	(from https://templates.hibootstrap.com/pizi/default/service-details.html)
16:27:10	48865/48865	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-c7eb%22	https://templates.hibootstrap.com/pizi/default/assets/img/service-details/2.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/service-details/2.jpg	(from https://templates.hibootstrap.com/pizi/default/service-details.html)
16:27:10	15600/15600	---M--	200	added ('OK')	image/png	etag:%226638b8aa-4772%22	https://templates.hibootstrap.com/pizi/default/assets/img/service-details/logo.png	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/service-details/logo.png	(from https://templates.hibootstrap.com/pizi/default/service-details.html)
16:27:11	27911/27911	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-6d0f%22	https://templates.hibootstrap.com/pizi/default/assets/img/shop/1.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/shop/1.jpg	(from https://templates.hibootstrap.com/pizi/default/shop.html)
16:27:11	21089/21089	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-5269%22	https://templates.hibootstrap.com/pizi/default/assets/img/shop/2.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/shop/2.jpg	(from https://templates.hibootstrap.com/pizi/default/shop.html)
16:27:11	25453/25453	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-6375%22	https://templates.hibootstrap.com/pizi/default/assets/img/shop/3.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/shop/3.jpg	(from https://templates.hibootstrap.com/pizi/default/shop.html)
16:27:11	13115/13115	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-3343%22	https://templates.hibootstrap.com/pizi/default/assets/img/shop/4.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/shop/4.jpg	(from https://templates.hibootstrap.com/pizi/default/shop.html)
16:27:12	26473/26473	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-6771%22	https://templates.hibootstrap.com/pizi/default/assets/img/shop/5.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/shop/5.jpg	(from https://templates.hibootstrap.com/pizi/default/shop.html)
16:27:12	23583/23583	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-5c27%22	https://templates.hibootstrap.com/pizi/default/assets/img/shop/6.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/shop/6.jpg	(from https://templates.hibootstrap.com/pizi/default/shop.html)
16:27:12	26220/26220	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-6674%22	https://templates.hibootstrap.com/pizi/default/assets/img/shop/7.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/shop/7.jpg	(from https://templates.hibootstrap.com/pizi/default/shop.html)
16:27:12	20662/20662	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-50be%22	https://templates.hibootstrap.com/pizi/default/assets/img/shop/8.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/shop/8.jpg	(from https://templates.hibootstrap.com/pizi/default/shop.html)
16:27:13	35435/35435	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-8a73%22	https://templates.hibootstrap.com/pizi/default/assets/img/shop/9.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/shop/9.jpg	(from https://templates.hibootstrap.com/pizi/default/shop.html)
16:27:13	44535/44535	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-adff%22	https://templates.hibootstrap.com/pizi/default/assets/img/shop/shop-dtls.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/shop/shop-dtls.jpg	(from https://templates.hibootstrap.com/pizi/default/shop-details.html)
16:27:13	50275/50275	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-ce14%22	https://templates.hibootstrap.com/pizi/default/assets/img/blog/5.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/blog/5.jpg	(from https://templates.hibootstrap.com/pizi/default/blog.html)
16:27:13	12059/12059	---M--	200	added ('OK')	image/png	etag:%226638b8aa-32a1%22	https://templates.hibootstrap.com/pizi/default/assets/img/blog/b-1.png	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/blog/b-1.png	(from https://templates.hibootstrap.com/pizi/default/blog.html)
16:27:15	148542/148542	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-2443e%22	https://templates.hibootstrap.com/pizi/default/assets/img/blog/blog-dtls.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/blog/blog-dtls.jpg	(from https://templates.hibootstrap.com/pizi/default/blog-details.html)
16:27:15	6643/6643	---M--	200	added ('OK')	image/png	etag:%226638b8aa-19f3%22	https://templates.hibootstrap.com/pizi/default/assets/img/blog/b-2.png	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/blog/b-2.png	(from https://templates.hibootstrap.com/pizi/default/blog-details.html)
16:27:16	7129/7129	---M--	200	added ('OK')	image/png	etag:%226638b8aa-1bd9%22	https://templates.hibootstrap.com/pizi/default/assets/img/blog/b-3.png	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/blog/b-3.png	(from https://templates.hibootstrap.com/pizi/default/blog-details.html)
16:27:17	12400/12400	---M--	200	added ('OK')	image/png	etag:%226638b8aa-3070%22	https://templates.hibootstrap.com/pizi/default/assets/img/blog/proflie.png	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/blog/proflie.png	(from https://templates.hibootstrap.com/pizi/default/blog-details.html)
16:27:18	1972/1972	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-7b4%22	https://templates.hibootstrap.com/pizi/default/assets/img/blog/bd-1.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/blog/bd-1.jpg	(from https://templates.hibootstrap.com/pizi/default/blog-details.html)
16:27:19	2758/2758	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-ac6%22	https://templates.hibootstrap.com/pizi/default/assets/img/blog/bd-2.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/blog/bd-2.jpg	(from https://templates.hibootstrap.com/pizi/default/blog-details.html)
16:27:19	3215/3215	---M--	200	added ('OK')	image/jpeg	etag:%226638b8aa-c8f%22	https://templates.hibootstrap.com/pizi/default/assets/img/blog/bd-3.jpg	C:/My%20Web%20Sites/Dream%20Pools/templates.hibootstrap.com/pizi/default/assets/img/blog/bd-3.jpg	(from https://templates.hibootstrap.com/pizi/default/blog-details.html)
